Unnamed: 0,year,month,town,flat_type,storey_range,floor_area_sqm,flat_model,lease_commence_date,remaining_lease,resale_price,district,range_numeric
40229,1993,1,BUKIT PANJANG,4 ROOM,07 TO 09,103.0,MODEL A,1987,93,92000.0,West,8.0
40230,1993,1,BUKIT PANJANG,4 ROOM,07 TO 09,103.0,MODEL A,1989,95,92000.0,West,8.0
40231,1993,1,BUKIT PANJANG,4 ROOM,01 TO 03,103.0,MODEL A,1989,95,127000.0,West,2.0
40232,1993,1,BUKIT PANJANG,4 ROOM,07 TO 09,103.0,MODEL A,1988,94,80000.0,West,8.0
40233,1993,1,BUKIT PANJANG,4 ROOM,04 TO 06,104.0,MODEL A,1988,94,91000.0,West,5.0
40234,1993,1,BUKIT PANJANG,5 ROOM,10 TO 12,121.0,IMPROVED,1987,93,130000.0,West,11.0
40235,1993,1,BUKIT PANJANG,EXECUTIVE,10 TO 12,151.0,APARTMENT,1988,94,245000.0,West,11.0
40236,1993,1,BUKIT PANJANG,EXECUTIVE,04 TO 06,146.0,MAISONETTE,1988,94,246000.0,West,5.0
40237,1993,1,BUKIT PANJANG,EXECUTIVE,04 TO 06,146.0,MAISONETTE,1988,94,216000.0,West,5.0
41390,1993,2,BUKIT PANJANG,3 ROOM,07 TO 09,73.0,MODEL A,1987,93,68000.0,West,8.0
41391,1993,2,BUKIT PANJANG,3 ROOM,07 TO 09,73.0,MODEL A,1987,93,60000.0,West,8.0
41392,1993,2,BUKIT PANJANG,3 ROOM,04 TO 06,73.0,MODEL A,1988,94,60000.0,West,5.0
41393,1993,2,BUKIT PANJANG,3 ROOM,04 TO 06,73.0,MODEL A,1988,94,79000.0,West,5.0
41394,1993,2,BUKIT PANJANG,3 ROOM,04 TO 06,64.0,SIMPLIFIED,1988,94,50000.0,West,5.0
41395,1993,2,BUKIT PANJANG,4 ROOM,01 TO 03,103.0,MODEL A,1987,93,117000.0,West,2.0
41396,1993,2,BUKIT PANJANG,4 ROOM,07 TO 09,103.0,MODEL A,1988,94,92000.0,West,8.0
41397,1993,2,BUKIT PANJANG,4 ROOM,01 TO 03,103.0,MODEL A,1988,94,92000.0,West,2.0
41398,1993,2,BUKIT PANJANG,4 ROOM,04 TO 06,103.0,MODEL A,1988,94,92500.0,West,5.0
41399,1993,2,BUKIT PANJANG,4 ROOM,04 TO 06,85.0,SIMPLIFIED,1989,95,64000.0,West,5.0
41400,1993,2,BUKIT PANJANG,4 ROOM,10 TO 12,84.0,SIMPLIFIED,1988,94,70000.0,West,11.0
41401,1993,2,BUKIT PANJANG,5 ROOM,10 TO 12,121.0,IMPROVED,1987,93,108000.0,West,11.0
41402,1993,2,BUKIT PANJANG,5 ROOM,04 TO 06,128.0,IMPROVED,1988,94,115000.0,West,5.0
42514,1993,3,BUKIT PANJANG,3 ROOM,04 TO 06,73.0,MODEL A,1988,94,59600.0,West,5.0
42515,1993,3,BUKIT PANJANG,3 ROOM,07 TO 09,73.0,MODEL A,1989,95,43000.0,West,8.0
42516,1993,3,BUKIT PANJANG,3 ROOM,04 TO 06,73.0,MODEL A,1988,94,50000.0,West,5.0
42517,1993,3,BUKIT PANJANG,4 ROOM,07 TO 09,103.0,MODEL A,1988,94,92000.0,West,8.0
42518,1993,3,BUKIT PANJANG,4 ROOM,07 TO 09,103.0,MODEL A,1988,94,95000.0,West,8.0
42519,1993,3,BUKIT PANJANG,4 ROOM,04 TO 06,103.0,MODEL A,1988,94,93000.0,West,5.0
42520,1993,3,BUKIT PANJANG,4 ROOM,10 TO 12,104.0,MODEL A,1988,94,100000.0,West,11.0
42521,1993,3,BUKIT PANJANG,4 ROOM,04 TO 06,84.0,SIMPLIFIED,1988,94,50000.0,West,5.0
42522,1993,3,BUKIT PANJANG,4 ROOM,04 TO 06,84.0,SIMPLIFIED,1987,93,68000.0,West,5.0
42523,1993,3,BUKIT PANJANG,4 ROOM,04 TO 06,84.0,SIMPLIFIED,1988,94,65000.0,West,5.0
42524,1993,3,BUKIT PANJANG,5 ROOM,13 TO 15,122.0,IMPROVED,1988,94,187000.0,West,14.0
42525,1993,3,BUKIT PANJANG,EXECUTIVE,01 TO 03,144.0,APARTMENT,1988,94,258000.0,West,2.0
42526,1993,3,BUKIT PANJANG,EXECUTIVE,04 TO 06,146.0,MAISONETTE,1987,93,159600.0,West,5.0
42527,1993,3,BUKIT PANJANG,EXECUTIVE,10 TO 12,146.0,MAISONETTE,1988,94,200000.0,West,11.0
42528,1993,3,BUKIT PANJANG,EXECUTIVE,01 TO 03,145.0,MAISONETTE,1988,94,195000.0,West,2.0
43569,1993,4,BUKIT PANJANG,3 ROOM,01 TO 03,73.0,MODEL A,1988,94,55000.0,West,2.0
43570,1993,4,BUKIT PANJANG,4 ROOM,07 TO 09,104.0,MODEL A,1988,94,80000.0,West,8.0
43571,1993,4,BUKIT PANJANG,4 ROOM,01 TO 03,104.0,MODEL A,1989,95,126000.0,West,2.0
43572,1993,4,BUKIT PANJANG,4 ROOM,10 TO 12,104.0,MODEL A,1989,95,91000.0,West,11.0
43573,1993,4,BUKIT PANJANG,4 ROOM,04 TO 06,84.0,SIMPLIFIED,1987,93,67000.0,West,5.0
43574,1993,4,BUKIT PANJANG,4 ROOM,10 TO 12,84.0,SIMPLIFIED,1988,94,68000.0,West,11.0
