new_date,flat_type,district,range_numeric,floor_area_sqm,lease_commence_date,resale_price
2000-04-01,1 ROOM,Central,8.0,29.0,1969,56000.0
2000-04-01,1 ROOM,Central,2.0,28.0,1969,41000.0
2000-04-01,1 ROOM,Central,11.0,29.0,1969,40000.0
2000-04-01,1 ROOM,Central,5.0,31.0,1975,47500.0
2000-04-01,1 ROOM,Central,5.0,29.0,1969,42000.0
2000-04-01,1 ROOM,Central,8.0,31.0,1975,51000.0
2000-04-01,1 ROOM,Central,11.0,31.0,1975,48000.0
2000-04-01,1 ROOM,Central,11.0,31.0,1975,55000.0
2000-06-01,1 ROOM,Central,11.0,29.0,1969,42000.0
2000-06-01,1 ROOM,Central,11.0,29.0,1969,48000.0
2000-06-01,1 ROOM,Central,2.0,29.0,1969,48000.0
2000-06-01,1 ROOM,Central,8.0,31.0,1975,44600.0
2000-07-01,1 ROOM,Central,5.0,29.0,1969,55000.0
2000-07-01,1 ROOM,Central,5.0,31.0,1975,64000.0
2000-07-01,1 ROOM,Central,2.0,31.0,1975,57000.0
2000-07-01,1 ROOM,Central,8.0,31.0,1975,56500.0
2000-07-01,1 ROOM,Central,8.0,29.0,1969,44500.0
2000-07-01,1 ROOM,Central,8.0,31.0,1975,56000.0
2000-09-01,1 ROOM,Central,8.0,31.0,1975,54000.0
2000-09-01,1 ROOM,Central,8.0,31.0,1975,48000.0
2000-09-01,1 ROOM,Central,2.0,31.0,1975,60000.0
2000-10-01,1 ROOM,Central,11.0,29.0,1969,38000.0
2000-10-01,1 ROOM,Central,5.0,29.0,1969,56800.0
2000-10-01,1 ROOM,Central,5.0,31.0,1975,55800.0
2000-10-01,1 ROOM,Central,2.0,31.0,1975,48000.0
2000-10-01,1 ROOM,Central,8.0,31.0,1975,43000.0
2000-10-01,1 ROOM,Central,5.0,29.0,1969,60000.0
2000-10-01,1 ROOM,Central,5.0,29.0,1969,36000.0
2000-10-01,1 ROOM,Central,11.0,29.0,1969,52500.0
2000-10-01,1 ROOM,Central,2.0,29.0,1969,40500.0
2000-10-01,1 ROOM,Central,11.0,31.0,1975,49000.0
2000-12-01,1 ROOM,Central,5.0,29.0,1969,45000.0
2000-12-01,1 ROOM,Central,11.0,29.0,1969,39000.0
2000-12-01,1 ROOM,Central,5.0,29.0,1969,45000.0
2000-12-01,1 ROOM,Central,5.0,31.0,1975,46000.0
2001-01-01,1 ROOM,Central,8.0,29.0,1969,42000.0
2001-01-01,1 ROOM,Central,2.0,31.0,1975,43000.0
2001-01-01,1 ROOM,Central,8.0,29.0,1969,43000.0
2001-01-01,1 ROOM,Central,5.0,31.0,1975,47500.0
2001-03-01,1 ROOM,Central,11.0,29.0,1969,45000.0
2001-03-01,1 ROOM,Central,8.0,31.0,1975,47000.0
2001-03-01,1 ROOM,Central,8.0,31.0,1975,40100.0
2001-04-01,1 ROOM,Central,2.0,29.0,1969,39000.0
2001-04-01,1 ROOM,Central,5.0,31.0,1975,48000.0
2001-04-01,1 ROOM,Central,5.0,31.0,1975,41000.0
2001-04-01,1 ROOM,Central,2.0,29.0,1969,33000.0
2001-04-01,1 ROOM,Central,2.0,28.0,1969,35000.0
2001-04-01,1 ROOM,Central,11.0,31.0,1975,43500.0
2001-04-01,1 ROOM,Central,11.0,31.0,1975,50000.0
2001-04-01,1 ROOM,Central,2.0,31.0,1975,54000.0
2001-06-01,1 ROOM,Central,8.0,29.0,1969,36000.0
2001-06-01,1 ROOM,Central,8.0,29.0,1969,40500.0
2001-06-01,1 ROOM,Central,8.0,31.0,1975,40000.0
2001-06-01,1 ROOM,Central,5.0,31.0,1975,38000.0
2001-07-01,1 ROOM,Central,8.0,29.0,1969,43000.0
2001-07-01,1 ROOM,Central,11.0,31.0,1975,38000.0
2001-07-01,1 ROOM,Central,8.0,31.0,1975,46000.0
2001-07-01,1 ROOM,Central,8.0,29.0,1969,43800.0
2001-07-01,1 ROOM,Central,5.0,29.0,1969,35000.0
2001-07-01,1 ROOM,Central,11.0,29.0,1969,38500.0
2001-07-01,1 ROOM,Central,8.0,31.0,1975,37000.0
2001-09-01,1 ROOM,Central,8.0,29.0,1969,41000.0
2001-09-01,1 ROOM,Central,8.0,29.0,1969,34000.0
2001-09-01,1 ROOM,Central,2.0,31.0,1975,34000.0
2001-09-01,1 ROOM,Central,5.0,31.0,1975,47000.0
2001-09-01,1 ROOM,Central,8.0,31.0,1975,41000.0
2001-10-01,1 ROOM,Central,8.0,29.0,1969,48000.0
2001-10-01,1 ROOM,Central,2.0,29.0,1969,30000.0
2001-10-01,1 ROOM,Central,11.0,29.0,1969,36000.0
2001-10-01,1 ROOM,Central,8.0,29.0,1969,32000.0
2001-10-01,1 ROOM,Central,11.0,29.0,1969,42000.0
2001-10-01,1 ROOM,Central,8.0,29.0,1969,39000.0
2001-10-01,1 ROOM,Central,2.0,28.0,1969,37000.0
2001-10-01,1 ROOM,Central,8.0,29.0,1969,34000.0
2001-10-01,1 ROOM,Central,5.0,29.0,1969,37000.0
2001-10-01,1 ROOM,Central,5.0,31.0,1975,34000.0
2001-12-01,1 ROOM,Central,5.0,29.0,1969,36000.0
2001-12-01,1 ROOM,Central,8.0,29.0,1969,43000.0
2001-12-01,1 ROOM,Central,11.0,29.0,1969,40000.0
2001-12-01,1 ROOM,Central,11.0,29.0,1969,42000.0
2001-12-01,1 ROOM,Central,8.0,29.0,1969,40000.0
2001-12-01,1 ROOM,Central,2.0,28.0,1969,45000.0
2001-12-01,1 ROOM,Central,2.0,29.0,1969,28000.0
2001-12-01,1 ROOM,Central,2.0,31.0,1975,40000.0
2001-12-01,1 ROOM,Central,8.0,31.0,1975,37000.0
2002-01-01,1 ROOM,Central,5.0,29.0,1969,45000.0
2002-01-01,1 ROOM,Central,2.0,28.0,1969,38000.0
2002-01-01,1 ROOM,Central,8.0,29.0,1969,42000.0
2002-01-01,1 ROOM,Central,11.0,31.0,1975,53500.0
2002-01-01,1 ROOM,Central,5.0,29.0,1969,44000.0
2002-01-01,1 ROOM,Central,8.0,29.0,1969,38000.0
2002-01-01,1 ROOM,Central,11.0,31.0,1975,41000.0
2002-01-01,1 ROOM,Central,5.0,31.0,1975,38000.0
2002-01-01,1 ROOM,Central,5.0,31.0,1975,38000.0
2002-03-01,1 ROOM,Central,5.0,31.0,1975,46000.0
2002-03-01,1 ROOM,Central,11.0,31.0,1975,53000.0
2002-03-01,1 ROOM,Central,5.0,31.0,1975,36000.0
2002-03-01,1 ROOM,Central,8.0,31.0,1975,54000.0
2002-03-01,1 ROOM,Central,11.0,31.0,1975,44000.0
2002-03-01,1 ROOM,Central,8.0,31.0,1975,46000.0
2002-04-01,1 ROOM,Central,8.0,29.0,1969,44000.0
2002-04-01,1 ROOM,Central,5.0,29.0,1969,44000.0
2002-04-01,1 ROOM,Central,2.0,28.0,1969,29000.0
2002-04-01,1 ROOM,Central,8.0,29.0,1969,37000.0
2002-04-01,1 ROOM,Central,5.0,31.0,1975,46000.0
2002-04-01,1 ROOM,Central,11.0,31.0,1975,43000.0
2002-04-01,1 ROOM,Central,8.0,29.0,1969,36000.0
2002-04-01,1 ROOM,Central,2.0,29.0,1969,50000.0
2002-04-01,1 ROOM,Central,8.0,31.0,1975,40000.0
2002-04-01,1 ROOM,Central,8.0,31.0,1975,52000.0
2002-06-01,1 ROOM,Central,5.0,31.0,1975,43000.0
2002-06-01,1 ROOM,Central,5.0,31.0,1975,40000.0
2002-07-01,1 ROOM,Central,5.0,29.0,1969,44500.0
2002-07-01,1 ROOM,Central,2.0,31.0,1975,33000.0
2002-07-01,1 ROOM,Central,8.0,31.0,1975,37000.0
2002-07-01,1 ROOM,Central,11.0,31.0,1975,54500.0
2002-07-01,1 ROOM,Central,2.0,29.0,1969,37000.0
2002-07-01,1 ROOM,Central,5.0,29.0,1969,50000.0
2002-07-01,1 ROOM,Central,11.0,29.0,1969,38000.0
2002-07-01,1 ROOM,Central,8.0,29.0,1969,41000.0
2002-07-01,1 ROOM,Central,2.0,28.0,1969,47000.0
2002-07-01,1 ROOM,Central,8.0,31.0,1975,44500.0
2002-09-01,1 ROOM,Central,5.0,29.0,1969,42000.0
2002-09-01,1 ROOM,Central,8.0,29.0,1969,53500.0
2002-10-01,1 ROOM,Central,2.0,31.0,1975,56000.0
2002-10-01,1 ROOM,Central,2.0,29.0,1969,40000.0
2002-10-01,1 ROOM,Central,8.0,29.0,1969,47000.0
2002-10-01,1 ROOM,Central,2.0,29.0,1969,40000.0
2002-10-01,1 ROOM,Central,2.0,29.0,1969,41000.0
2002-10-01,1 ROOM,Central,5.0,31.0,1975,42000.0
2002-10-01,1 ROOM,Central,8.0,31.0,1975,57500.0
2002-10-01,1 ROOM,Central,5.0,31.0,1975,48000.0
2002-10-01,1 ROOM,Central,5.0,31.0,1975,43000.0
2002-10-01,1 ROOM,Central,11.0,31.0,1975,52500.0
2002-12-01,1 ROOM,Central,5.0,29.0,1969,40000.0
2002-12-01,1 ROOM,Central,8.0,29.0,1969,50000.0
2002-12-01,1 ROOM,Central,8.0,29.0,1969,49000.0
2002-12-01,1 ROOM,Central,11.0,31.0,1975,47000.0
2002-12-01,1 ROOM,Central,5.0,31.0,1975,55500.0
2003-01-01,1 ROOM,Central,5.0,29.0,1969,46000.0
2003-01-01,1 ROOM,Central,11.0,29.0,1969,54000.0
2003-01-01,1 ROOM,Central,8.0,29.0,1969,40000.0
2003-01-01,1 ROOM,Central,2.0,31.0,1975,48000.0
2003-01-01,1 ROOM,Central,5.0,31.0,1975,43000.0
2003-01-01,1 ROOM,Central,8.0,29.0,1969,46000.0
2003-01-01,1 ROOM,Central,8.0,31.0,1975,65000.0
2003-01-01,1 ROOM,Central,8.0,31.0,1975,43000.0
2003-01-01,1 ROOM,Central,2.0,31.0,1975,35000.0
2003-03-01,1 ROOM,Central,2.0,29.0,1969,55000.0
2003-03-01,1 ROOM,Central,5.0,29.0,1969,47000.0
2003-03-01,1 ROOM,Central,2.0,31.0,1975,49500.0
2003-04-01,1 ROOM,Central,2.0,29.0,1969,58000.0
2003-04-01,1 ROOM,Central,8.0,29.0,1969,55000.0
2003-04-01,1 ROOM,Central,2.0,29.0,1969,39500.0
2003-04-01,1 ROOM,Central,8.0,31.0,1975,43000.0
2003-04-01,1 ROOM,Central,2.0,31.0,1975,35000.0
2003-04-01,1 ROOM,Central,5.0,31.0,1975,55000.0
2003-04-01,1 ROOM,Central,8.0,31.0,1975,42000.0
2003-04-01,1 ROOM,Central,5.0,31.0,1975,46000.0
2003-04-01,1 ROOM,Central,11.0,31.0,1975,47000.0
2003-06-01,1 ROOM,Central,8.0,31.0,1975,51000.0
2003-06-01,1 ROOM,Central,5.0,31.0,1975,44000.0
2003-06-01,1 ROOM,Central,11.0,31.0,1975,50000.0
2003-06-01,1 ROOM,Central,8.0,31.0,1975,65000.0
2003-07-01,1 ROOM,Central,11.0,31.0,1975,48200.0
2003-07-01,1 ROOM,Central,11.0,31.0,1975,54000.0
2003-07-01,1 ROOM,Central,2.0,31.0,1975,55000.0
2003-07-01,1 ROOM,Central,8.0,31.0,1975,55000.0
2003-09-01,1 ROOM,Central,5.0,31.0,1975,52000.0
2003-09-01,1 ROOM,Central,5.0,31.0,1975,63000.0
2003-09-01,1 ROOM,Central,5.0,31.0,1975,52000.0
2003-09-01,1 ROOM,Central,5.0,31.0,1975,59000.0
2003-09-01,1 ROOM,Central,11.0,31.0,1975,60000.0
2003-10-01,1 ROOM,Central,8.0,31.0,1975,65000.0
2003-10-01,1 ROOM,Central,2.0,31.0,1975,62000.0
2003-10-01,1 ROOM,Central,8.0,31.0,1975,58000.0
2003-10-01,1 ROOM,Central,5.0,31.0,1975,63000.0
2003-10-01,1 ROOM,Central,11.0,31.0,1975,62000.0
2003-10-01,1 ROOM,Central,8.0,31.0,1975,65000.0
2003-10-01,1 ROOM,Central,11.0,31.0,1975,55000.0
2003-10-01,1 ROOM,Central,11.0,31.0,1975,80000.0
2003-12-01,1 ROOM,Central,8.0,31.0,1975,60000.0
2003-12-01,1 ROOM,Central,2.0,31.0,1975,63000.0
2003-12-01,1 ROOM,Central,11.0,31.0,1975,58000.0
2003-12-01,1 ROOM,Central,2.0,31.0,1975,55000.0
2004-01-01,1 ROOM,Central,5.0,31.0,1975,63000.0
2004-01-01,1 ROOM,Central,2.0,31.0,1975,57000.0
2004-01-01,1 ROOM,Central,2.0,31.0,1975,58000.0
2004-01-01,1 ROOM,Central,2.0,31.0,1975,55000.0
2004-03-01,1 ROOM,Central,8.0,31.0,1975,58000.0
2004-03-01,1 ROOM,Central,5.0,31.0,1975,72000.0
2004-03-01,1 ROOM,Central,8.0,31.0,1975,63800.0
2004-04-01,1 ROOM,Central,8.0,31.0,1975,55000.0
2004-04-01,1 ROOM,Central,8.0,31.0,1975,75000.0
2004-04-01,1 ROOM,Central,5.0,31.0,1975,63000.0
2004-06-01,1 ROOM,Central,11.0,31.0,1975,60000.0
2004-06-01,1 ROOM,Central,8.0,31.0,1975,58000.0
2004-06-01,1 ROOM,Central,11.0,31.0,1975,73000.0
2004-07-01,1 ROOM,Central,2.0,31.0,1975,65000.0
2004-07-01,1 ROOM,Central,8.0,31.0,1975,58000.0
2004-07-01,1 ROOM,Central,8.0,31.0,1975,63000.0
2004-09-01,1 ROOM,Central,5.0,31.0,1975,73000.0
2004-09-01,1 ROOM,Central,2.0,31.0,1975,60000.0
2004-10-01,1 ROOM,Central,11.0,31.0,1975,70000.0
2004-10-01,1 ROOM,Central,11.0,31.0,1975,75000.0
2004-10-01,1 ROOM,Central,5.0,31.0,1975,72500.0
2004-10-01,1 ROOM,Central,11.0,31.0,1975,87000.0
2004-12-01,1 ROOM,Central,11.0,31.0,1975,55000.0
2005-01-01,1 ROOM,Central,5.0,31.0,1975,70000.0
2005-03-01,1 ROOM,Central,5.0,31.0,1975,70000.0
2005-04-01,1 ROOM,Central,11.0,31.0,1975,72000.0
2005-04-01,1 ROOM,Central,11.0,31.0,1975,86000.0
2005-04-01,1 ROOM,Central,8.0,31.0,1975,55000.0
2005-04-01,1 ROOM,Central,5.0,31.0,1975,70000.0
2005-04-01,1 ROOM,Central,11.0,31.0,1975,65000.0
2005-04-01,1 ROOM,Central,11.0,31.0,1975,80000.0
2005-04-01,1 ROOM,Central,2.0,31.0,1975,65000.0
2005-04-01,1 ROOM,Central,8.0,31.0,1975,77000.0
2005-07-01,1 ROOM,Central,11.0,31.0,1975,75000.0
2005-07-01,1 ROOM,Central,5.0,31.0,1975,40000.0
2005-07-01,1 ROOM,Central,5.0,31.0,1975,78000.0
2005-07-01,1 ROOM,Central,8.0,31.0,1975,81000.0
2005-09-01,1 ROOM,Central,11.0,31.0,1975,78000.0
2005-10-01,1 ROOM,Central,11.0,31.0,1975,76000.0
2005-10-01,1 ROOM,Central,11.0,31.0,1975,67500.0
2005-10-01,1 ROOM,Central,8.0,31.0,1975,85000.0
2005-10-01,1 ROOM,Central,2.0,31.0,1975,65000.0
2005-10-01,1 ROOM,Central,2.0,31.0,1975,80000.0
2005-12-01,1 ROOM,Central,2.0,31.0,1975,75000.0
2005-12-01,1 ROOM,Central,5.0,31.0,1975,75000.0
2005-12-01,1 ROOM,Central,8.0,31.0,1975,75000.0
2006-01-01,1 ROOM,Central,11.0,31.0,1975,69000.0
2006-01-01,1 ROOM,Central,11.0,31.0,1975,80800.0
2006-03-01,1 ROOM,Central,8.0,31.0,1975,85000.0
2006-03-01,1 ROOM,Central,2.0,31.0,1975,66500.0
2006-03-01,1 ROOM,Central,11.0,31.0,1975,73000.0
2006-03-01,1 ROOM,Central,2.0,31.0,1975,65000.0
2006-04-01,1 ROOM,Central,8.0,31.0,1975,86000.0
2006-04-01,1 ROOM,Central,8.0,31.0,1975,90000.0
2006-04-01,1 ROOM,Central,8.0,31.0,1975,84000.0
2006-04-01,1 ROOM,Central,5.0,31.0,1975,80000.0
2006-06-01,1 ROOM,Central,5.0,31.0,1975,86000.0
2006-07-01,1 ROOM,Central,11.0,31.0,1975,80000.0
2006-07-01,1 ROOM,Central,8.0,31.0,1975,80000.0
2006-07-01,1 ROOM,Central,11.0,31.0,1975,80000.0
2006-07-01,1 ROOM,Central,8.0,31.0,1975,82000.0
2006-07-01,1 ROOM,Central,5.0,31.0,1975,96000.0
2006-07-01,1 ROOM,Central,11.0,31.0,1975,85000.0
2006-09-01,1 ROOM,Central,8.0,31.0,1975,83000.0
2006-09-01,1 ROOM,Central,11.0,31.0,1975,88000.0
2006-10-01,1 ROOM,Central,8.0,31.0,1975,86500.0
2006-10-01,1 ROOM,Central,5.0,31.0,1975,90000.0
2006-10-01,1 ROOM,Central,8.0,31.0,1975,90000.0
2006-12-01,1 ROOM,Central,8.0,31.0,1975,88000.0
2007-01-01,1 ROOM,Central,2.0,31.0,1975,88000.0
2007-01-01,1 ROOM,Central,8.0,31.0,1975,95000.0
2007-01-01,1 ROOM,Central,11.0,31.0,1975,89000.0
2007-04-01,1 ROOM,Central,5.0,31.0,1975,94000.0
2007-04-01,1 ROOM,Central,2.0,31.0,1975,87000.0
2007-04-01,1 ROOM,Central,2.0,31.0,1975,88000.0
2007-06-01,1 ROOM,Central,5.0,31.0,1975,88000.0
2007-06-01,1 ROOM,Central,11.0,31.0,1975,96000.0
2007-07-01,1 ROOM,Central,11.0,31.0,1975,115000.0
2007-09-01,1 ROOM,Central,8.0,31.0,1975,93100.0
2007-09-01,1 ROOM,Central,2.0,31.0,1975,92600.0
2007-10-01,1 ROOM,Central,8.0,31.0,1975,98000.0
2007-12-01,1 ROOM,Central,5.0,31.0,1975,110000.0
2007-12-01,1 ROOM,Central,5.0,31.0,1975,100000.0
2008-01-01,1 ROOM,Central,8.0,31.0,1975,120000.0
2008-01-01,1 ROOM,Central,2.0,31.0,1975,115000.0
2008-01-01,1 ROOM,Central,11.0,31.0,1975,130000.0
2008-01-01,1 ROOM,Central,11.0,31.0,1975,130000.0
2008-01-01,1 ROOM,Central,2.0,31.0,1975,90000.0
2008-01-01,1 ROOM,Central,5.0,31.0,1975,98000.0
2008-01-01,1 ROOM,Central,5.0,31.0,1975,98000.0
2008-03-01,1 ROOM,Central,11.0,31.0,1975,120000.0
2008-03-01,1 ROOM,Central,5.0,31.0,1975,111000.0
2008-04-01,1 ROOM,Central,5.0,31.0,1975,105000.0
2008-04-01,1 ROOM,Central,5.0,31.0,1975,130000.0
2008-06-01,1 ROOM,Central,11.0,31.0,1975,105000.0
2008-07-01,1 ROOM,Central,8.0,31.0,1975,132000.0
2008-07-01,1 ROOM,Central,11.0,31.0,1975,140000.0
2008-07-01,1 ROOM,Central,11.0,31.0,1975,123000.0
2008-07-01,1 ROOM,Central,2.0,31.0,1975,115000.0
2008-07-01,1 ROOM,Central,11.0,31.0,1975,138000.0
2008-10-01,1 ROOM,Central,8.0,31.0,1975,146000.0
2008-12-01,1 ROOM,Central,8.0,31.0,1975,155000.0
2009-01-01,1 ROOM,Central,11.0,31.0,1975,146000.0
2009-01-01,1 ROOM,Central,8.0,31.0,1975,153000.0
2009-01-01,1 ROOM,Central,5.0,31.0,1975,143000.0
2009-01-01,1 ROOM,Central,8.0,31.0,1975,150000.0
2009-03-01,1 ROOM,Central,8.0,31.0,1975,140500.0
2009-04-01,1 ROOM,Central,5.0,31.0,1975,147500.0
2009-04-01,1 ROOM,Central,11.0,31.0,1975,154000.0
2009-04-01,1 ROOM,Central,2.0,31.0,1975,145000.0
2009-04-01,1 ROOM,Central,8.0,31.0,1975,160000.0
2009-09-01,1 ROOM,Central,5.0,31.0,1975,148000.0
2009-09-01,1 ROOM,Central,5.0,31.0,1975,150000.0
2009-09-01,1 ROOM,Central,8.0,31.0,1975,155000.0
2009-09-01,1 ROOM,Central,5.0,31.0,1975,159800.0
2009-10-01,1 ROOM,Central,8.0,31.0,1975,150000.0
2009-10-01,1 ROOM,Central,8.0,31.0,1975,150000.0
2009-10-01,1 ROOM,Central,11.0,31.0,1975,162000.0
2009-12-01,1 ROOM,Central,5.0,31.0,1975,160000.0
2009-12-01,1 ROOM,Central,8.0,31.0,1975,162000.0
2010-01-01,1 ROOM,Central,5.0,31.0,1975,174000.0
2010-03-01,1 ROOM,Central,5.0,31.0,1975,154000.0
2010-04-01,1 ROOM,Central,2.0,31.0,1975,166000.0
2010-04-01,1 ROOM,Central,2.0,31.0,1975,169000.0
2010-04-01,1 ROOM,Central,2.0,31.0,1975,172000.0
2010-04-01,1 ROOM,Central,8.0,31.0,1975,170000.0
2010-06-01,1 ROOM,Central,11.0,31.0,1975,166000.0
2010-07-01,1 ROOM,Central,8.0,31.0,1975,191000.0
2010-07-01,1 ROOM,Central,5.0,31.0,1975,176000.0
2010-07-01,1 ROOM,Central,11.0,31.0,1975,165000.0
2010-07-01,1 ROOM,Central,8.0,31.0,1975,205000.0
2010-09-01,1 ROOM,Central,8.0,31.0,1975,200000.0
2010-09-01,1 ROOM,Central,5.0,31.0,1975,187000.0
2010-09-01,1 ROOM,Central,8.0,31.0,1975,190000.0
2010-10-01,1 ROOM,Central,5.0,31.0,1975,220000.0
2010-12-01,1 ROOM,Central,5.0,31.0,1975,215000.0
2010-12-01,1 ROOM,Central,5.0,31.0,1975,203000.0
2011-01-01,1 ROOM,Central,8.0,31.0,1975,216000.0
2011-01-01,1 ROOM,Central,11.0,31.0,1975,198000.0
2011-01-01,1 ROOM,Central,5.0,31.0,1975,198000.0
2011-01-01,1 ROOM,Central,8.0,31.0,1975,197000.0
2011-01-01,1 ROOM,Central,2.0,31.0,1975,200000.0
2011-01-01,1 ROOM,Central,8.0,31.0,1975,202000.0
2011-01-01,1 ROOM,Central,11.0,31.0,1975,220000.0
2011-03-01,1 ROOM,Central,8.0,31.0,1975,218000.0
2011-04-01,1 ROOM,Central,11.0,31.0,1975,205000.0
2011-04-01,1 ROOM,Central,8.0,31.0,1975,219000.0
2011-07-01,1 ROOM,Central,11.0,31.0,1975,215000.0
2011-07-01,1 ROOM,Central,5.0,31.0,1975,192000.0
2011-07-01,1 ROOM,Central,2.0,31.0,1975,208000.0
2011-07-01,1 ROOM,Central,5.0,31.0,1975,223000.0
2011-09-01,1 ROOM,Central,8.0,31.0,1975,230500.0
2011-10-01,1 ROOM,Central,11.0,31.0,1975,230500.0
2011-10-01,1 ROOM,Central,5.0,31.0,1975,230000.0
2011-10-01,1 ROOM,Central,11.0,31.0,1975,232000.0
2011-10-01,1 ROOM,Central,2.0,31.0,1975,195000.0
2012-01-01,1 ROOM,Central,8.0,31.0,1975,210000.0
2012-01-01,1 ROOM,Central,2.0,31.0,1975,190000.0
2012-01-01,1 ROOM,Central,8.0,31.0,1975,250000.0
2012-01-01,1 ROOM,Central,5.0,31.0,1975,240000.0
2012-07-01,1 ROOM,Central,8.0,31.0,1975,260000.0
2012-07-01,1 ROOM,Central,2.0,31.0,1975,225000.0
2012-07-01,1 ROOM,Central,8.0,31.0,1975,227000.0
2012-07-01,1 ROOM,Central,11.0,31.0,1975,233000.0
2012-07-01,1 ROOM,Central,11.0,31.0,1975,238000.0
2012-09-01,1 ROOM,Central,2.0,31.0,1975,232500.0
2012-09-01,1 ROOM,Central,5.0,31.0,1975,236000.0
2012-09-01,1 ROOM,Central,11.0,31.0,1975,238000.0
2012-10-01,1 ROOM,Central,2.0,31.0,1975,215500.0
2012-10-01,1 ROOM,Central,11.0,31.0,1975,233000.0
2012-10-01,1 ROOM,Central,2.0,31.0,1975,238000.0
2012-10-01,1 ROOM,Central,2.0,31.0,1975,240000.0
2012-12-01,1 ROOM,Central,2.0,31.0,1975,235000.0
2012-12-01,1 ROOM,Central,11.0,31.0,1975,252000.0
2013-01-01,1 ROOM,Central,8.0,31.0,1975,240000.0
2013-06-01,1 ROOM,Central,5.0,31.0,1975,238000.0
2013-07-01,1 ROOM,Central,5.0,31.0,1975,245000.0
2013-09-01,1 ROOM,Central,8.0,31.0,1975,257000.0
2013-10-01,1 ROOM,Central,5.0,31.0,1975,230000.0
2013-10-01,1 ROOM,Central,5.0,31.0,1975,230500.0
2014-01-01,1 ROOM,Central,5.0,31.0,1975,235000.0
2014-01-01,1 ROOM,Central,5.0,31.0,1975,243500.0
2014-03-01,1 ROOM,Central,5.0,31.0,1975,233000.0
2014-03-01,1 ROOM,Central,8.0,31.0,1975,240000.0
2014-06-01,1 ROOM,Central,11.0,31.0,1975,235000.0
2014-07-01,1 ROOM,Central,2.0,31.0,1975,234000.0
2014-07-01,1 ROOM,Central,8.0,31.0,1975,213000.0
2014-07-01,1 ROOM,Central,11.0,31.0,1975,215000.0
2014-07-01,1 ROOM,Central,5.0,31.0,1975,225000.0
2014-10-01,1 ROOM,Central,5.0,31.0,1975,210000.0
2014-10-01,1 ROOM,Central,8.0,31.0,1975,195000.0
2014-10-01,1 ROOM,Central,2.0,31.0,1975,200000.0
2014-10-01,1 ROOM,Central,5.0,31.0,1975,218000.0
2014-10-01,1 ROOM,Central,5.0,31.0,1975,235000.0
2014-12-01,1 ROOM,Central,8.0,31.0,1975,210000.0
2014-12-01,1 ROOM,Central,11.0,31.0,1975,220000.0
2015-01-01,1 ROOM,Central,8.0,31.0,1975,225000.0
2015-01-01,1 ROOM,Central,11.0,31.0,1975,228000.0
2015-01-01,1 ROOM,Central,11.0,31.0,1975,200000.0
2015-01-01,1 ROOM,Central,11.0,31.0,1975,230000.0
2015-03-01,1 ROOM,Central,2.0,31.0,1975,220000.0
2015-04-01,1 ROOM,Central,8.0,31.0,1975,210000.0
2015-04-01,1 ROOM,Central,2.0,31.0,1975,208000.0
2015-06-01,1 ROOM,Central,2.0,31.0,1975,200000.0
2015-10-01,1 ROOM,Central,2.0,31.0,1975,200000.0
2015-10-01,1 ROOM,Central,8.0,31.0,1975,230000.0
2015-10-01,1 ROOM,Central,5.0,31.0,1975,201000.0
2015-10-01,1 ROOM,Central,2.0,31.0,1975,209000.0
2015-12-01,1 ROOM,Central,5.0,31.0,1975,195000.0
2016-03-01,1 ROOM,Central,8.0,31.0,1975,200000.0
2016-06-01,1 ROOM,Central,11.0,31.0,1975,210000.0
2016-06-01,1 ROOM,Central,8.0,31.0,1975,215000.0
2016-06-01,1 ROOM,Central,8.0,31.0,1975,225000.0
2016-10-01,1 ROOM,Central,2.0,31.0,1975,213000.0
2017-04-01,1 ROOM,Central,2.0,31.0,1975,200000.0
2017-04-01,1 ROOM,Central,2.0,31.0,1975,218000.0
2017-06-01,1 ROOM,Central,8.0,31.0,1975,217000.0
2017-07-01,1 ROOM,Central,5.0,31.0,1975,175000.0
2017-07-01,1 ROOM,Central,11.0,31.0,1975,203000.0
2017-09-01,1 ROOM,Central,5.0,31.0,1975,190000.0
2017-10-01,1 ROOM,Central,2.0,31.0,1975,190000.0
2017-10-01,1 ROOM,Central,5.0,31.0,1975,205000.0
2017-12-01,1 ROOM,Central,5.0,31.0,1975,210000.0
2018-03-01,1 ROOM,Central,11.0,31.0,1975,232000.0
2018-07-01,1 ROOM,Central,2.0,31.0,1975,176000.0
2018-07-01,1 ROOM,Central,11.0,31.0,1975,180000.0
2018-07-01,1 ROOM,Central,2.0,31.0,1975,185000.0
2018-07-01,1 ROOM,Central,11.0,31.0,1975,188000.0
2018-09-01,1 ROOM,Central,8.0,31.0,1975,168000.0
2018-09-01,1 ROOM,Central,11.0,31.0,1975,180000.0
2018-12-01,1 ROOM,Central,2.0,31.0,1975,168000.0
2018-12-01,1 ROOM,Central,11.0,31.0,1975,180000.0
2019-01-01,1 ROOM,Central,8.0,31.0,1975,172000.0
2019-03-01,1 ROOM,Central,5.0,31.0,1975,180000.0
2019-03-01,1 ROOM,Central,11.0,31.0,1975,185000.0
2019-04-01,1 ROOM,Central,8.0,31.0,1975,165000.0
2019-04-01,1 ROOM,Central,11.0,31.0,1975,172000.0
2019-04-01,1 ROOM,Central,11.0,31.0,1975,172000.0
